Spark Area,Average Spark Brightness,Max Spark Brightness,Average Max Spark Brightness
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
337,68.99703264094956,0,0
156436,139.17768927868266,37039,225.42447150301035
121293,130.27525083887775,19133,221.6625202529661
115292,134.75402456371648,21406,222.15645146220686
148077,141.28975465467292,32811,221.9028069854622
140623,137.85988067385847,27129,221.71845626451397
90328,120.0944779027544,8254,220.40295614247637
96171,127.68193114348401,14497,223.3293095123129
125513,130.257622716372,19624,223.62031186302488
147395,139.07572170019336,28090,222.67087931648274
136732,132.77238685896498,21752,221.00381574108127
128229,130.1956577685235,17939,221.53141200735826
106851,122.3817091089461,11311,221.2136857925913
73498,114.90105853220496,4068,219.14454277286137
69484,119.40599274653158,5574,220.6275565123789
76137,123.48276133811419,8810,220.66424517593643
84691,126.47602460710111,11056,220.60681982633864
91446,127.90379021499027,14659,222.28746844941674
93523,123.57437207959539,11555,222.574556469061
87929,123.86624435624196,10475,221.70863961813842
87369,122.60012132449725,10204,221.15209721677775
101019,125.44286718340115,13219,222.14320296542854
97342,127.81214686363543,13822,222.16321805816813
113393,131.52002328186043,17499,223.16195211154923
115035,127.23338114486896,16854,221.7318737391717
111687,128.36291600633913,18591,222.13780861707278
116855,124.50200676051517,15456,223.83456262939958
118904,122.6434855009083,13919,222.28249155830161
107089,129.62566650169487,16008,222.59132933533235
92482,125.77228001124543,11724,221.40139883998634
99063,119.4691156132966,6685,219.3492894540015
96839,119.37958880203225,6254,219.62519987208188
85856,115.84719763324637,4365,217.5282932416953
88625,117.09544710860366,5489,219.26908362178904
98236,123.43799625391914,8257,219.82027370715755
109781,124.28023975004783,11147,220.3127298824796
118764,127.15171264019399,13388,220.4634747535106
120874,123.48963383357876,10778,220.02644275375766
115074,126.5913499139684,12994,220.50284746806219
99539,121.79217191251671,7519,219.34233275701555
73545,113.15871915153987,3441,219.16681197326358
62376,111.50351096575606,2799,219.06430868167203
56239,109.13535091306744,2337,218.08686350021395
72623,115.30687247841593,6193,219.31196512191184
80334,117.17061269201085,5557,219.22926039229802
87861,116.98491936126382,6997,221.64799199656997
93075,119.08242814934192,7914,220.19547637098813
99908,119.81172678864556,9532,221.25062945866554
103953,116.4147643646648,6828,219.9749560632689
94096,123.00651462336337,8698,220.63520349505634
98275,121.29639277537522,8635,220.14591777649102
94517,121.96203857507115,9780,220.09294478527607
104570,118.68045328488094,7438,220.28031728959397
114245,119.52981749748348,9728,221.56013569078948
113369,119.68728664802548,9170,220.42868047982552
103907,121.78807972513883,9406,220.51552200722944
103218,117.18257474471507,5745,219.05483028720627
101062,120.83911856088342,6561,219.29004724889498
101231,125.35785480732187,11078,220.428777757718
104423,118.05128180573246,5945,218.31841883936082
89125,112.91614025245441,4528,218.39730565371025
90139,124.13727687238598,8754,219.82328078592644
110430,126.90969845150774,12404,219.6626088358594
97301,120.21366686878861,6969,219.402209786196
75830,109.92563629170513,2321,218.15122791900043
66768,105.45366043613707,1635,218.04709480122324
66057,107.49912953964001,1573,217.4456452638271
65714,105.535502328271,1315,217.55285171102662
75434,109.99326563618527,2654,217.9559155990957
71157,109.60384782944756,2463,218.20462850182705
83872,111.51802747043114,3192,219.37687969924812
88557,118.31108777397608,5456,218.77822580645162
83501,114.23042837810326,4598,220.16159199652023
92230,119.47204814051827,5427,219.6206007002027
96266,121.25460702636445,7048,219.29072077185018
106693,119.98964318183948,8104,219.8214461994077
112096,123.8226698544105,10477,219.01174000190895
109540,122.18345809749863,8274,219.47981629199904
117356,125.81224649783564,11374,219.76683664497978
121493,126.91615977875269,14531,220.94817975363017
128584,126.19925496173707,14645,220.85920109252305
121056,123.79393008194555,12719,220.0025945435962
111588,119.27295049646915,8149,219.50595165050927
100967,124.49596402785069,9614,219.71083836072395
112729,126.14737999982259,12810,220.59726775956284
111128,127.85010078468073,14293,220.66459105856015
99450,124.25632981397688,8927,219.19132967402263
90393,121.90122022722998,7306,220.26156583629893
87757,129.16158255181924,9704,219.67642209398187
112041,131.31657161217768,16014,221.79624078930937
115084,126.48974661986027,13491,221.14313245867615
106863,125.54973189972208,11686,220.1650693137087
92185,123.36308510061289,9390,220.67380191693292
85034,115.50604464096715,4793,218.4560817859378
77365,119.65910941640277,5487,219.1135410971387
69166,110.24218546684787,2581,218.84308407593957
59312,108.91768950633936,1732,218.1934180138568
69011,112.07862514671574,2497,218.81137364837807
82682,115.81393773735516,3797,217.65341058730576
84424,121.6112361413816,6542,218.85891164781412
87600,123.71167808219178,8452,219.0748935163275
96344,127.52889645437183,12696,220.4834593572779
105592,130.7689881809228,14418,220.50568733527535
107443,129.1898215798144,15342,221.20479728848912
119939,128.83598329150652,17829,221.5134892590723
130081,131.74196846580207,20090,221.91816824290692
133767,132.4511127557619,21371,220.93771933929156
127030,134.30894276942453,22680,222.32032627865962
135877,133.83840532246074,23845,222.02235269448522
126369,129.85261416961438,19614,222.73034567145916
157072,141.7096108790873,38725,224.14272433828276
127434,136.74553101997898,26271,222.81401545430322
122634,130.27100967105372,17947,221.17579539755948
115589,128.24675358381853,14380,220.7990959666203
101392,126.57721516490453,12034,220.1317932524514
94198,123.41102783498589,10139,220.55035013314924
117283,131.08538321836923,18365,222.45592158998093
117394,127.75400787093037,15721,222.04618026843076
119119,130.27261813816435,18487,221.21874830962298
114299,126.59528079860716,14005,221.50717600856836
103302,126.1038121236762,12268,221.08338767525268
85879,114.26968176154823,6133,220.4417087885211
61561,106.1127986874807,1312,217.7454268292683
50759,106.68561240371166,1102,216.65880217785843
52532,108.99967638772557,1524,218.36745406824147
65298,123.89652056724555,5672,220.28455571227082
74040,124.07564829821717,7144,220.0127379619261
85969,124.28697553769382,10595,220.55941481831053
92251,129.7923708144085,13268,222.92470605969248
103831,126.91228053278886,12292,219.51431825577612
104334,126.32689247992026,13526,221.97449356794323
108709,132.22637500114985,17844,221.9820107599193
119214,133.4122334625128,20826,222.00067223662728
116172,131.25158385841684,18615,221.41643835616438
121094,133.9454968867161,19958,222.29657280288606
122997,128.10611640934331,16905,221.45897663413191
117027,130.33140215505824,18447,221.6363094270071
106125,130.18518727915193,17603,223.4419133102312
102125,125.27206854345165,12057,220.97345940117773
111238,124.25255757924451,14016,221.3435359589041
107164,125.86360158262103,12056,220.16373589913735
90960,127.59638302550572,10735,220.7359105728924
88702,119.06713490112962,6801,220.547860608734
92709,127.14024528362943,10159,220.1849591495226
108441,130.07406792633782,14780,220.2856562922869
121867,129.24249386626406,14377,219.91249913055574
120536,129.93444282206147,14148,220.10383093016682
108291,120.75577841187172,9589,219.34216289498383
101477,118.29791972565212,8277,220.68043977286456
74962,116.85247191910568,4450,218.46606741573035
60252,113.24261435305053,3194,218.501565435191
54476,118.40669285556943,4049,219.2635218572487
58189,121.65610338723813,4959,220.24057269610807
76579,122.8702516355659,6630,219.7761689291101
91774,125.15103406193475,12348,221.86702299967607
99831,125.48772425398924,13249,222.8522907389237
102073,127.56630058879429,14862,223.45633158390527
105951,124.27666562845089,13561,222.89359191800014
101868,131.08322535045352,17321,223.76675711563996
112790,127.40351981558649,15146,222.11468374488314
110789,134.2534728176985,21166,223.71430596239253
121207,134.9330896730387,21469,223.34268014346267
130901,132.98851040099007,20330,223.06355140186915
131525,136.1939631248812,24862,223.2673558040383
130657,133.69229356253396,22063,223.75864569641482
126242,132.43966350342993,19294,222.00264330880066
123646,131.73493683580546,17183,220.95192923238085
121383,127.79546559238113,11070,219.26666666666668
116467,127.41076871560185,13561,220.4152348646855
107535,121.36336076626215,8225,219.31550151975685
96065,124.58385468172591,8884,219.4207564160288
111666,128.3030197195207,12151,219.8613282857378
122322,129.20020928369385,12674,220.16277418336753
102661,121.84076718520178,7813,218.51887879175732
71863,109.90378915436317,2586,218.30085073472546
64309,109.81175263182448,2193,218.34929320565436
60594,108.14184572729974,1691,216.18273211117682
72700,112.76914718019258,2977,218.31340275445078
71009,112.27444408455266,2986,217.49631614199598
80283,117.51758155524831,5267,219.70172773875072
87671,121.11392592761574,7809,219.676399026764
101263,124.18188281998361,10646,220.06932181100882
106663,128.95853294957013,14438,221.75709932123561
110983,122.82083742555166,11524,221.82054842068726
117443,126.19130982689475,13356,221.78376759508836
123503,129.61255192181565,17236,221.64684381527036
116773,126.67002646159644,11639,220.17690523240827
132927,129.47106306468964,16962,220.84624454663364
127767,128.3205522552772,15000,221.414
126639,127.64858376961284,14851,221.1356810989159
132797,122.84958997567716,12811,220.39715869174927
125452,128.65309441061123,14268,220.18769273899636
126889,125.44357666937245,12088,219.7317174056916
120205,129.82135518489247,15049,219.84444149112898
129241,130.01593921433602,15251,220.7972591961183
119800,127.37811352253756,13561,220.0623847798835
101310,124.57843253380713,11189,220.18991867012244
89473,120.92810121489164,6401,218.96734885174192
103039,126.07237065577111,11176,220.3564781675018
112178,130.19044732478739,16722,221.61577562492525
120824,129.47225716745018,14625,219.81223931623933
119149,126.86671310711797,13994,220.5052165213663
106500,125.08532394366198,10583,220.4725503165454
103330,120.54303687215716,6815,219.39413059427733
77509,116.7978428311551,4739,219.9744671871703
57921,108.1118765214689,1429,217.71168649405178
52713,103.63487185324303,1132,217.49734982332154
56730,108.92661731006523,1055,216.14597156398105
79602,111.05234793095651,2374,216.66807076663858
92501,118.74752705376159,5585,218.20053715308862
92985,121.07843200516213,8780,220.07107061503416
107745,126.45074945473108,11273,219.43484431828261
116876,125.46765803073343,11134,219.90317945033232
129666,130.60247867598292,15700,220.4551592356688
128275,136.19583706879752,21192,220.90553038882598
137733,134.52015856766351,21380,220.7789990645463
141971,133.70516513935945,23554,221.08015623673262
142261,129.49672081596503,17969,221.23796538482944
143429,132.37370406263727,22946,221.80615357796566
149233,135.4125294003337,26407,221.92532283106752
130158,122.99265508074801,10391,218.97084015012993
151411,142.70940024172617,35854,222.7769007642104
137617,137.10088869834397,26695,222.141974152463
137570,131.05837755324563,21645,222.12469392469393
117598,128.4392336604364,14777,220.52669689382148
118578,137.28089527568352,23137,222.9244500151273
135787,137.1026165980543,26931,223.75262708402957
134024,132.601340058497,20114,222.3314606741573
122701,127.84789040024124,14894,220.88102591647643
125031,125.20600491078213,13405,220.4011189854532
120783,124.94323704494838,13383,220.81640887693342
98349,120.46925744034002,8799,221.3991362654847
76289,118.89044292099778,7140,220.17170868347338
72368,111.24291123148353,2375,217.20968421052632
79485,116.66772346983707,3958,218.38175846387065
75529,122.31929457559347,5957,218.8512674164848
90494,121.36113996508055,8191,220.29495788060066
96526,121.17132171642874,7809,219.70559610705595
95783,121.83982543875219,7018,219.6204046736962
102133,124.31332674062253,10506,219.01294498381878
108010,124.97266919729654,11764,219.55414824889493
122913,127.72051776459773,16191,220.7820394046075
125288,127.52757646382734,15683,220.68437161257413
123710,136.3245412658637,20454,221.82355529480787
131097,131.30456074509715,21998,221.80511864714975
118616,128.89151547851893,14297,220.74428201720642
121866,129.4119524723877,16321,222.12738190061884
123899,128.03084770659973,16072,221.1748382279741
114207,130.4636580945126,16503,222.31763921711203
124024,131.39351254595886,19356,223.99700351312254
132140,129.39614045709095,18274,220.59029221845245
114344,125.10379206604631,13385,220.9476279417258
110980,127.57286898540278,12866,221.30491217161511
117413,130.5608578266461,17303,222.69814483037624
139522,131.74607588767364,22608,222.76676397735315
125286,130.1849129192408,17334,222.1629168108919
128082,123.25368123545853,13272,220.7715491259795
112937,122.38774715106652,10425,219.74167865707435
101565,117.58164722099148,9030,220.64174972314507
84713,118.12050098568106,7675,220.0757003257329
76554,120.44407868955247,5663,219.48172346812643
78430,119.83664414127247,6489,219.8212359377408
80823,124.63825891144847,9858,221.5984986812741
98856,128.44265396131746,14181,221.84796558775827
107612,126.22964910976471,13161,221.35384849175594
108352,129.4399918783225,15265,221.61473960039305
109666,126.18414093702697,10995,219.96716689404275
114665,129.84352679544762,17515,221.6142163859549
117912,131.82692177216907,17778,221.43773202834964
112864,133.91651899631415,19393,223.01428350435725
127288,133.3310681289674,21981,222.09389927664802
131869,140.62998126928997,30238,223.81443878563397
144393,134.69680663190044,27002,223.6683208651211
139224,139.93637591219905,31717,224.33981776334457
141339,134.08193775249578,22353,224.44508567082718
133448,132.5426008632576,20545,222.07398393769773
130772,134.45183984339155,21254,221.57288039898373
125023,133.82307255464994,17966,220.77234776800623
131771,130.7469625334861,15506,220.41693537985296
114738,122.33111959420593,9067,219.2223447667365
126347,129.43800802551704,15253,220.50390087195962
133756,128.35445138909657,15075,220.33950248756219
122856,130.10575796053917,14739,220.43964990840627
104205,125.48420901108392,10173,219.70598643468003
86814,122.6582348469141,8038,219.98382682259268
77427,123.71582264584706,7538,219.790262669143
76902,113.7664300018205,5348,220.80609573672402
84580,119.94418302199101,8800,221.47590909090908
83179,119.33216316618378,7185,221.45567153792624
88647,121.45768046295983,10049,222.19992039008858
99965,121.88489971490021,12014,223.6111203595805
114464,128.52174482806822,16075,223.6569828926905
112931,132.39377141794546,18383,224.80536365119949
119967,131.1491493494044,18164,223.85608896718784
133877,136.74901588771783,24758,223.47208982955004
128701,136.68860381815216,23559,224.8858610297551
136038,133.65459650979872,22363,224.49666860439117
130626,135.73204415659976,21949,222.7487812656613
137216,136.0763613572761,25021,223.29447264297988
130910,129.95477045298296,18173,222.9454135255599
136100,133.86972814107273,22616,222.88233993632826
125874,132.54918410473965,18379,222.1663311387997
127122,126.22378502540866,11186,220.5257464688003
146414,130.928155777453,16763,219.5459643261946
133434,132.0737218400108,16747,219.7155908520929
137635,134.49018781559923,21738,220.282178673291
120741,126.0782584209175,11080,219.02842960288808
107459,127.80640988656138,10665,219.10454758556025
125072,130.85697838045286,15097,219.67304762535602
136073,125.92785490141321,14967,220.57807175786732
142937,131.85448834101737,18991,220.14728029066399
124504,126.41208314592302,13490,219.8985915492958
129687,123.90342131439543,12084,219.89763323402846
114975,120.86350076103501,10298,219.26772188774518
111007,124.70705451007593,9233,219.38893100833965
85446,113.89956229665519,3941,218.29890890636895
77513,114.59357785145717,3681,218.46291768541158
80534,114.08867062358755,3386,217.07265209686946
95182,117.8401483473766,6595,219.73722517058377
102242,120.19292462979989,7090,218.48913963328633
113921,126.20094626978344,11270,220.26291038154392
120818,127.75586419242165,12444,219.74839279974285
113237,132.43433683336718,14939,219.90528147801058
128342,132.32014461361052,18299,221.60391278211924
137450,133.99164787195343,21691,220.7029182610299
144920,133.74392078388075,20959,221.25769359225154
145255,134.7453306254518,22647,220.6056431315406
143942,134.16228064081366,21186,219.79892381761542
150162,137.0284026584622,25024,221.84454923273657
159485,133.30282471705803,27256,220.88376871147636
111338,119.19535109306796,8722,218.72919055262554
141064,138.39767056088016,29920,222.99100935828878
136401,132.81878431976304,22506,221.56127254954234
126913,133.76503589072829,19312,221.15094241922122
139036,133.49120371702293,22656,221.32216631355934
146066,133.9036668355401,23211,220.48709663521606
159282,133.97663263896737,25877,221.4277543764733
135283,136.90612272051922,22695,221.29107732980833
128888,126.06511855254175,13378,219.49222604275676
133613,128.04931406375127,16691,220.98070816607753
113686,125.2813627007723,12044,220.24601461308535
106906,120.43773034254392,7798,219.98179020261605
85404,115.16917240410285,4897,218.7561772513784
77165,114.58732586016977,4064,218.18405511811022
80121,119.131363812234,4126,218.11245758603974
96029,113.7343823220069,5212,218.06139677666923
87167,114.797343031193,3131,218.02459278185884
101005,120.90477699123805,7018,218.67170133941295
102293,119.49679841240359,5156,217.4709076803724
107738,122.08963411238375,7924,218.6366733972741
110328,125.619008773838,10250,219.25248780487806
121310,125.12462286703487,12152,219.37755102040816
126706,134.53333701640017,17481,220.00652136605459
133810,132.49798221358643,20985,220.35711222301643
134444,128.56764898396358,14583,219.34739079750395
132951,128.96340004964236,16495,221.0335253107002
130905,136.65011267713228,22840,221.3292469352014
131966,130.93514996286922,19888,221.7340607401448
133156,132.76549310583076,25749,223.4713581109946
135699,130.56172116227827,23167,225.16769542884276
136411,131.35248623644722,20923,222.91913205563256
116439,126.75241972191448,15589,222.81012252229135
132203,135.69803257112167,26519,224.38097213318753
148295,135.78274385515357,28042,225.5519577776193
155147,138.69871799003525,29768,222.37587342112334
155275,135.54769924327806,28312,222.67293020627295
137892,127.92708786586604,18921,221.70070292267852
120658,121.03301065822407,13961,222.1310794355705
111774,120.06771700037577,10049,220.61090655786646
100574,126.31791516694176,12678,222.43066729768103
90575,127.51553960805963,13286,223.6367604997742
88491,122.47394650303421,9527,221.6431195549491
92364,121.79405396041747,10101,222.4997524997525
105160,128.9364397109167,15073,221.8141046905062
102266,127.98792365008899,15823,222.58939518422548
109159,135.24391025934645,21020,222.19034253092292
109445,131.06365754488556,17834,221.88527531681058
123946,127.82489148500153,17660,222.37497168742922
122279,130.3725005929064,19132,221.38291867029062
125379,130.1610477033634,20178,222.40648230746356
127356,132.74868086309243,21699,222.54578552007004
131175,136.91750714694112,26009,223.18178322888232
143762,134.78818463849973,27775,222.5863906390639
148916,136.04141932364556,28768,224.12493047830924
146247,138.1571177528428,29856,224.10520498392282
141021,136.51602243637473,26041,223.54164586613416
149007,133.69906111793406,24083,222.29975501391021
152265,132.26705414901653,22094,221.13460668054677
154536,131.7930255733292,24263,221.6711041503524
137488,132.05577941347607,20328,220.63719992129083
138914,136.04594929236794,22024,221.63934798401743
152146,134.22580941989932,25758,221.63510365711625
138739,138.0967067659418,25948,222.29751811314938
117793,128.2237484400601,14330,221.04340544312632
112317,126.22806876964306,12099,221.13901975369865
102054,117.51825504144864,7899,219.46816052664894
97017,122.29908160425492,8727,220.21954852755815
93961,122.4864677898277,9906,220.94397334948516
91779,123.67439174538838,10796,221.09642460170434
98816,127.00004047927462,13018,222.05530803502842
105034,125.50416055753375,14643,222.61285255753603
111068,131.91364749522816,17278,223.58259057761316
123242,129.9262507911264,17477,222.06253933741488
130630,135.1896731225599,22537,223.85011314726893
138437,135.12360134935025,25465,223.1954447280581
140144,134.118813506108,25307,223.23116133876002
138270,136.59231937513562,25671,223.64824120603015
140451,137.10578066371903,24770,222.6960436011304
140436,132.52854681135892,21112,222.27960401667298
135449,136.75536917954358,22395,222.6075909801295
138340,134.10087465664304,20753,221.8977979087361
144883,129.19751799728056,18667,222.21037124337064
137392,131.6934319319902,20139,220.42415214260888
148327,136.24274744314926,22040,219.96048094373865
142411,136.65277260885748,23611,220.95451272711873
139290,132.19027927345826,21243,221.05568893282492
131890,132.54350595192963,18391,220.6027404708825
135481,132.06487994626553,18441,221.2866438913291
131633,131.3802541915781,17644,220.4761958739515
142160,128.6850379853686,17943,220.60028980660982
140222,130.66679978890616,18343,220.46251976230715
137131,126.3540337341666,14341,220.1739767101318
122311,123.04392900066225,10160,219.56220472440944
113689,121.03759378655806,7993,219.08670086325534
101708,122.12055098910606,8042,219.30029843322558
90860,118.55272947391592,6615,219.61058201058202
81335,120.79045921190139,5829,218.7088694458741
90826,120.98510338449343,8498,219.6487408802071
93948,120.2268063183889,7265,219.14590502408808
105675,125.12445706174591,10822,219.77074477915357
116992,124.25646198030634,11988,219.72997997998
120572,134.21037222572406,17704,220.78524627202893
124448,134.0680444844433,20963,222.31245527834756
135483,138.42162485330263,25526,221.42078664890698
138845,140.86951636717203,27017,222.56494059296
154049,139.87175509091264,32822,222.27399305343977
150936,138.33190888853554,29489,221.4539997965343
155203,136.8225936354323,26104,220.64767851670243
168151,139.56209002622643,35870,222.38976860886535
131718,128.82560470095203,14190,219.89351656095843
130533,133.76220572575517,20820,221.2573967339097
151791,139.43521684421341,33429,223.05779413084448
151764,140.71692891594844,32102,222.47925362905738
134574,137.75001114628384,24891,221.76127917721266
146261,136.02987125754643,29362,222.7189905319801
165263,140.48509950805686,36310,222.67036629027817
149904,140.25457626214111,30944,222.3846626163392
150918,135.2914761658649,25953,220.66281354756674
137911,128.5874513273053,16318,220.00484127956858
130553,131.85136304795753,18533,220.68272810662063
122118,126.81763540182446,12446,219.7305158283786
101882,122.89962898254844,8979,219.19924267735828
87388,119.85596420561176,4251,218.32086567866384
85284,119.41842549598987,4796,218.05608840700583
86314,123.3236786616308,8130,219.95227552275523
89232,126.13621794871794,10442,219.9054778778012
98846,124.57294174776926,8216,218.69182083739045
100097,126.3815998481473,10647,219.35249366018596
104668,123.64340581648642,11047,220.1208472888567
102655,124.69936194048024,8366,218.64188381544346
116166,125.30752543773565,13010,219.16418139892392
131075,126.7950257486172,16057,219.72983745406987
128437,130.42681626011196,18657,220.53357988958567
126410,130.02400126572266,16825,220.13967310549776
132133,133.2890269652547,19491,220.696680519214
133062,133.4443041589635,19479,220.86267262179783
140551,130.80630518459492,20385,220.9615894039735
143967,135.88880090576313,23392,222.03372948016417
142525,138.01472724083493,28321,222.669256029095
136174,138.13479078238137,25495,223.46052167091585
135900,134.63207505518764,23771,222.96032981363848
